1587662901626	Bing	page_view		Visitor-297769	Page-10	Annie's,Rice Pasta and Extra Cheesy Cheddar Sauce
1587662901626	Twitter	page_view		Visitor-689521	Page-10	Biore,Deep Pore Charcoal Cleanser
1587662901626	Google	page_view		Visitor-780987	Page-7	Crisco,Pure Vegetable Oil
1587662901626	Bing	page_view		Visitor-250600	Page-7	CeraVe,Facial Moisturizing Lotion
1587662901626	Yahoo	page_view		Visitor-363644	Page-7	McCormick,Italian Seasoning
1587662901626	Facebook	page_view		Visitor-327757	Page-13	HDX,Table Top Air Circulator
1587662901626	Yahoo	page_view		Visitor-311769	Page-4	Gnarly Head,Cabernet Sauvignon
1587662901626	Bing	page_view		Visitor-540684	Page-4	Nature Made,D3 400 IU
1587662901626	Direct	page_view		Visitor-70922	Page-13	Trident,"White Gum, Peppermint"
1587662901626	Direct	page_view		Visitor-90913	Page-0	Neutrogena,On-the-Spot Acne Treatment
1587662901626	Yahoo	page_view		Visitor-544588	Page-3	Ralphs,Plastic Wrap
1587662901626	Direct	page_view		Visitor-39476	Page-9	Hot Shot,Flying Insect Killer
1587662901626	Facebook	page_view		Visitor-963934	Page-4	Neutrogena,Oil-Free Acne Stress Control Power-Cream Wash
1587662901626	Direct	page_view		Visitor-226428	Page-10	Annie's,Rice Pasta and Extra Cheesy Cheddar Sauce
1587662901626	Direct	purchase		Visitor-51211	Page-10	Energizer,392 Watch Battery
1587662901626	Facebook	page_view		Visitor-384375	Page-0	Gnarly Head,Cabernet Sauvignon
1587662901626	Other	page_view		Visitor-839640	Page-8	Pentel,Super Hi-Polymer Lead 0.7
1587662901626	Google	page_view		Visitor-156781	Page-7	Alessi,Garlic Breadsticks
1587662901626	Yahoo	add_to_cart		Visitor-90606	Page-10	CVS Pharmacy,91% Isopropyl Alcohol
1587662901626	Yahoo	page_view		Visitor-66258	Page-13	Neutrogena,Alcohol-Free Toner
1587662909306	Other	page_view		Visitor-650123	Page-6	Harney & Sons,Spiced Black Holiday Tea
1587662909306	Twitter	purchase		Visitor-122041	Page-2	Gnarly Head,Cabernet Sauvignon
1587662909306	Facebook	purchase		Visitor-289112	Page-13	Band-Aid,Flexible Fabric Adhesive Bandages
1587662909306	Google	page_view		Visitor-899438	Page-11	Pedifix,Arch Bandage
1587662909306	Bing	purchase		Visitor-615731	Page-1	Duette,Toilet Bowl Cleaner
1587662909306	Twitter	page_view		Visitor-154219	Page-13	Crest,Pro-Health Clean Mint Toothpaste
1587662909306	Google	page_view		Visitor-612158	Page-1	Vicks,DayQuil Severe Cold & Flu
1587662909306	Google	page_view		Visitor-746558	Page-3	Kirkland Signature,Bath Tissue
1587662909306	Other	page_view		Visitor-199954	Page-1	De Cecco,Penne Rigate
1587662909306	Google	page_view		Visitor-569800	Page-11	Gatorade,Perform Fruit Punch
1587662909306	Facebook	page_view		Visitor-179414	Page-6	Green Giant,Cut Green Beans
1587662909306	Twitter	add_to_cart		Visitor-153986	Page-13	Kind,Dark Chocolate Nuts & Sea Salt Protein Bar
1587662909306	Facebook	page_view		Visitor-628329	Page-10	Blue Diamond,Almonds   Whole Natural
1587662909306	Facebook	page_view		Visitor-47966	Page-2	Glass Plus,Glass Cleaner
1587662909306	Other	page_view		Visitor-917596	Page-7	Vicks,DayQuil Severe Cold & Flu
1587662909306	Google	page_view		Visitor-562157	Page-8	Avery,White Reinforcement Labels
1587662909306	Facebook	page_view		Visitor-816404	Page-12	Cover Girl,Flamed Out Mascra
1587662909306	Yahoo	page_view		Visitor-781432	Page-1	Google,Chromecast
1587662909306	Google	page_view		Visitor-12094	Page-8	Lysol,Bathroom Cleaner with Hydrogen Peroxide
1587662909306	Direct	page_view		Visitor-99167	Page-5	Safeway,Blue Mint Antiseptic Mouth Rinse
1587662909306	Facebook	page_view		Visitor-207360	Page-9	Santa Sweets,Grape Tomatoes
1587662909306	Facebook	page_view		Visitor-989552	Page-7	CVS,2-Ply Tissues
1587662909306	Twitter	page_view		Visitor-532071	Page-2	Hot Shot,Flying Insect Killer
1587662909306	Other	add_to_cart		Visitor-590415	Page-11	Q-tips,Cotton Swabs
1587662909306	Twitter	page_view		Visitor-543622	Page-14	Gunnar,Vayper Onyx Advanced Gaming Eyewear
1587662909306	Facebook	page_view		Visitor-935457	Page-1	Heinz,Distilled White Vinegar
1587662909306	Twitter	page_view		Visitor-910249	Page-11	l'Oreal,EverStrong Hydrate Shampoo
1587662909306	Direct	add_to_cart		Visitor-57353	Page-2	Opti-Free,Pure Moist Contact Solution
1587662909306	Google	page_view		Visitor-468906	Page-7	Avery,White Easy Peel Return Address Labels
1587662909306	Other	page_view		Visitor-668151	Page-8	Duracell,76A Duralock Battery
1587662909306	Facebook	page_view		Visitor-437125	Page-0	Santa Sweets,Grape Tomatoes
1587662909306	Other	page_view		Visitor-886928	Page-5	e.l.f.,Eyebrow Kit- Darl
1587662909306	Other	page_view		Visitor-174126	Page-12	Thymes,Kimono Rose Hand Creme
1587663274586	Google	page_view		Visitor-670321	Page-3	Kettle,Classic Barbeque Krinkle Cut Potato Chips
1587663274586	Direct	page_view		Visitor-1757	Page-12	Dove,Moisturizing Body Wash
1587663274586	Yahoo	page_view		Visitor-242014	Page-9	Sun Vista,Black Beans No Salt Added
1587663275066	Bing	page_view		Visitor-40007	Page-6	McCormick,Pure Ground Black Pepper
1587663275066	Other	page_view		Visitor-237971	Page-0	Avery,Heavy-Duty EZD Reference 3-Ring Binder
1587663275546	Direct	page_view		Visitor-912338	Page-4	Annie's,Shells & Real Aged Cheddar Macaroni & Cheese
1587663275546	Facebook	page_view		Visitor-435759	Page-5	Sensodyne,Fresh Impact Toothpaste
1587663275546	Yahoo	page_view		Visitor-781054	Page-5	Safeway,Whole Black Pepper
1587663275546	Direct	add_to_cart		Visitor-905505	Page-2	Organix,Renewing Argan Oil of Morocco
1587663275546	Yahoo	page_view		Visitor-701408	Page-10	Trader Joe's,Sesame Melba Round Crackers
1587663275546	Other	page_view		Visitor-163810	Page-12	Westvleteren,Westvleteren XII
1587663275546	Facebook	page_view		Visitor-569989	Page-8	Gatorade,Frost Riptide Rush
1587663275546	Twitter	page_view		Visitor-729213	Page-6	L'oreal Paris,Voluminous Original 305 Black Mascara
1587663275546	Facebook	page_view		Visitor-18727	Page-12	Saft Lingon,Lingonberry Drink Concentrate
1587663275546	Facebook	page_view		Visitor-607488	Page-9	Energizer,392 Watch Battery
1587663275546	Other	page_view		Visitor-437493	Page-6	Kroger,2% Milk
